model_id,epoch,checkpoint_path,arch,arch_family,is_latest,checkpoint_url
resnet34_imagenet21kP_full_seed-0,9,resnet34_imagenet21kP_full_seed-0/ep9.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet21kP_full_seed-0/ep9.pt
resnet34_imagenet21kP_full_seed-0,90,resnet34_imagenet21kP_full_seed-0/ep90.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet21kP_full_seed-0/ep90.pt
resnet34_imagenet21kP_full_seed-0,95,resnet34_imagenet21kP_full_seed-0/ep95.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet21kP_full_seed-0/ep95.pt
resnet34_imagenet_100_seed-0,1,resnet34_imagenet_100_seed-0/ep1.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-0/ep1.pt
resnet34_imagenet_100_seed-0,10,resnet34_imagenet_100_seed-0/ep10.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-0/ep10.pt
resnet34_imagenet_100_seed-0,100,resnet34_imagenet_100_seed-0/ep100.pt,resnet34,ResNet,True,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-0/ep100.pt
resnet34_imagenet_100_seed-0,15,resnet34_imagenet_100_seed-0/ep15.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-0/ep15.pt
resnet34_imagenet_100_seed-0,2,resnet34_imagenet_100_seed-0/ep2.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-0/ep2.pt
resnet34_imagenet_100_seed-0,20,resnet34_imagenet_100_seed-0/ep20.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-0/ep20.pt
resnet34_imagenet_100_seed-0,25,resnet34_imagenet_100_seed-0/ep25.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-0/ep25.pt
resnet34_imagenet_100_seed-0,3,resnet34_imagenet_100_seed-0/ep3.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-0/ep3.pt
resnet34_imagenet_100_seed-0,30,resnet34_imagenet_100_seed-0/ep30.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-0/ep30.pt
resnet34_imagenet_100_seed-0,35,resnet34_imagenet_100_seed-0/ep35.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-0/ep35.pt
resnet34_imagenet_100_seed-0,4,resnet34_imagenet_100_seed-0/ep4.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-0/ep4.pt
resnet34_imagenet_100_seed-0,40,resnet34_imagenet_100_seed-0/ep40.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-0/ep40.pt
resnet34_imagenet_100_seed-0,45,resnet34_imagenet_100_seed-0/ep45.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-0/ep45.pt
resnet34_imagenet_100_seed-0,5,resnet34_imagenet_100_seed-0/ep5.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-0/ep5.pt
resnet34_imagenet_100_seed-0,50,resnet34_imagenet_100_seed-0/ep50.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-0/ep50.pt
resnet34_imagenet_100_seed-0,55,resnet34_imagenet_100_seed-0/ep55.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-0/ep55.pt
resnet34_imagenet_100_seed-0,6,resnet34_imagenet_100_seed-0/ep6.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-0/ep6.pt
resnet34_imagenet_100_seed-0,60,resnet34_imagenet_100_seed-0/ep60.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-0/ep60.pt
resnet34_imagenet_100_seed-0,65,resnet34_imagenet_100_seed-0/ep65.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-0/ep65.pt
resnet34_imagenet_100_seed-0,7,resnet34_imagenet_100_seed-0/ep7.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-0/ep7.pt
resnet34_imagenet_100_seed-0,70,resnet34_imagenet_100_seed-0/ep70.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-0/ep70.pt
resnet34_imagenet_100_seed-0,75,resnet34_imagenet_100_seed-0/ep75.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-0/ep75.pt
resnet34_imagenet_100_seed-0,8,resnet34_imagenet_100_seed-0/ep8.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-0/ep8.pt
resnet34_imagenet_100_seed-0,80,resnet34_imagenet_100_seed-0/ep80.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-0/ep80.pt
resnet34_imagenet_100_seed-0,85,resnet34_imagenet_100_seed-0/ep85.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-0/ep85.pt
resnet34_imagenet_100_seed-0,9,resnet34_imagenet_100_seed-0/ep9.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-0/ep9.pt
resnet34_imagenet_100_seed-0,90,resnet34_imagenet_100_seed-0/ep90.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-0/ep90.pt
resnet34_imagenet_100_seed-0,95,resnet34_imagenet_100_seed-0/ep95.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-0/ep95.pt
resnet34_imagenet_100_seed-1,1,resnet34_imagenet_100_seed-1/ep1.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-1/ep1.pt
resnet34_imagenet_100_seed-1,10,resnet34_imagenet_100_seed-1/ep10.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-1/ep10.pt
resnet34_imagenet_100_seed-1,100,resnet34_imagenet_100_seed-1/ep100.pt,resnet34,ResNet,True,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-1/ep100.pt
resnet34_imagenet_100_seed-1,15,resnet34_imagenet_100_seed-1/ep15.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-1/ep15.pt
resnet34_imagenet_100_seed-1,2,resnet34_imagenet_100_seed-1/ep2.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-1/ep2.pt
resnet34_imagenet_100_seed-1,20,resnet34_imagenet_100_seed-1/ep20.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-1/ep20.pt
resnet34_imagenet_100_seed-1,25,resnet34_imagenet_100_seed-1/ep25.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-1/ep25.pt
resnet34_imagenet_100_seed-1,3,resnet34_imagenet_100_seed-1/ep3.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-1/ep3.pt
resnet34_imagenet_100_seed-1,30,resnet34_imagenet_100_seed-1/ep30.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-1/ep30.pt
resnet34_imagenet_100_seed-1,35,resnet34_imagenet_100_seed-1/ep35.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-1/ep35.pt
resnet34_imagenet_100_seed-1,4,resnet34_imagenet_100_seed-1/ep4.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-1/ep4.pt
resnet34_imagenet_100_seed-1,40,resnet34_imagenet_100_seed-1/ep40.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-1/ep40.pt
resnet34_imagenet_100_seed-1,45,resnet34_imagenet_100_seed-1/ep45.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-1/ep45.pt
resnet34_imagenet_100_seed-1,5,resnet34_imagenet_100_seed-1/ep5.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-1/ep5.pt
resnet34_imagenet_100_seed-1,50,resnet34_imagenet_100_seed-1/ep50.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-1/ep50.pt
resnet34_imagenet_100_seed-1,55,resnet34_imagenet_100_seed-1/ep55.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-1/ep55.pt
resnet34_imagenet_100_seed-1,6,resnet34_imagenet_100_seed-1/ep6.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-1/ep6.pt
resnet34_imagenet_100_seed-1,60,resnet34_imagenet_100_seed-1/ep60.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-1/ep60.pt
resnet34_imagenet_100_seed-1,65,resnet34_imagenet_100_seed-1/ep65.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-1/ep65.pt
resnet34_imagenet_100_seed-1,7,resnet34_imagenet_100_seed-1/ep7.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-1/ep7.pt
resnet34_imagenet_100_seed-1,70,resnet34_imagenet_100_seed-1/ep70.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-1/ep70.pt
resnet34_imagenet_100_seed-1,75,resnet34_imagenet_100_seed-1/ep75.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-1/ep75.pt
resnet34_imagenet_100_seed-1,8,resnet34_imagenet_100_seed-1/ep8.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-1/ep8.pt
resnet34_imagenet_100_seed-1,80,resnet34_imagenet_100_seed-1/ep80.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-1/ep80.pt
resnet34_imagenet_100_seed-1,85,resnet34_imagenet_100_seed-1/ep85.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-1/ep85.pt
resnet34_imagenet_100_seed-1,9,resnet34_imagenet_100_seed-1/ep9.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-1/ep9.pt
resnet34_imagenet_100_seed-1,90,resnet34_imagenet_100_seed-1/ep90.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-1/ep90.pt
resnet34_imagenet_100_seed-1,95,resnet34_imagenet_100_seed-1/ep95.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-1/ep95.pt
resnet34_imagenet_100_seed-2,1,resnet34_imagenet_100_seed-2/ep1.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-2/ep1.pt
resnet34_imagenet_100_seed-2,10,resnet34_imagenet_100_seed-2/ep10.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-2/ep10.pt
resnet34_imagenet_100_seed-2,100,resnet34_imagenet_100_seed-2/ep100.pt,resnet34,ResNet,True,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-2/ep100.pt
resnet34_imagenet_100_seed-2,15,resnet34_imagenet_100_seed-2/ep15.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-2/ep15.pt
resnet34_imagenet_100_seed-2,2,resnet34_imagenet_100_seed-2/ep2.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-2/ep2.pt
resnet34_imagenet_100_seed-2,20,resnet34_imagenet_100_seed-2/ep20.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-2/ep20.pt
resnet34_imagenet_100_seed-2,25,resnet34_imagenet_100_seed-2/ep25.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-2/ep25.pt
resnet34_imagenet_100_seed-2,3,resnet34_imagenet_100_seed-2/ep3.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-2/ep3.pt
resnet34_imagenet_100_seed-2,30,resnet34_imagenet_100_seed-2/ep30.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-2/ep30.pt
resnet34_imagenet_100_seed-2,35,resnet34_imagenet_100_seed-2/ep35.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-2/ep35.pt
resnet34_imagenet_100_seed-2,4,resnet34_imagenet_100_seed-2/ep4.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-2/ep4.pt
resnet34_imagenet_100_seed-2,40,resnet34_imagenet_100_seed-2/ep40.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-2/ep40.pt
resnet34_imagenet_100_seed-2,45,resnet34_imagenet_100_seed-2/ep45.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-2/ep45.pt
resnet34_imagenet_100_seed-2,5,resnet34_imagenet_100_seed-2/ep5.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-2/ep5.pt
resnet34_imagenet_100_seed-2,50,resnet34_imagenet_100_seed-2/ep50.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-2/ep50.pt
resnet34_imagenet_100_seed-2,55,resnet34_imagenet_100_seed-2/ep55.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-2/ep55.pt
resnet34_imagenet_100_seed-2,6,resnet34_imagenet_100_seed-2/ep6.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-2/ep6.pt
resnet34_imagenet_100_seed-2,60,resnet34_imagenet_100_seed-2/ep60.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-2/ep60.pt
resnet34_imagenet_100_seed-2,65,resnet34_imagenet_100_seed-2/ep65.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-2/ep65.pt
resnet34_imagenet_100_seed-2,7,resnet34_imagenet_100_seed-2/ep7.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-2/ep7.pt
resnet34_imagenet_100_seed-2,70,resnet34_imagenet_100_seed-2/ep70.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-2/ep70.pt
resnet34_imagenet_100_seed-2,75,resnet34_imagenet_100_seed-2/ep75.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-2/ep75.pt
resnet34_imagenet_100_seed-2,8,resnet34_imagenet_100_seed-2/ep8.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-2/ep8.pt
resnet34_imagenet_100_seed-2,80,resnet34_imagenet_100_seed-2/ep80.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-2/ep80.pt
resnet34_imagenet_100_seed-2,85,resnet34_imagenet_100_seed-2/ep85.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-2/ep85.pt
resnet34_imagenet_100_seed-2,9,resnet34_imagenet_100_seed-2/ep9.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-2/ep9.pt
resnet34_imagenet_100_seed-2,90,resnet34_imagenet_100_seed-2/ep90.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-2/ep90.pt
resnet34_imagenet_100_seed-2,95,resnet34_imagenet_100_seed-2/ep95.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_100_seed-2/ep95.pt
resnet34_imagenet_10_seed-0,100,resnet34_imagenet_10_seed-0/ep100.pt,resnet34,ResNet,True,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_10_seed-0/ep100.pt
resnet34_imagenet_10_seed-1,100,resnet34_imagenet_10_seed-1/ep100.pt,resnet34,ResNet,True,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_10_seed-1/ep100.pt
resnet34_imagenet_10_seed-2,100,resnet34_imagenet_10_seed-2/ep100.pt,resnet34,ResNet,True,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_10_seed-2/ep100.pt
resnet34_imagenet_1_seed-0,100,resnet34_imagenet_1_seed-0/ep100.pt,resnet34,ResNet,True,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_1_seed-0/ep100.pt
resnet34_imagenet_1_seed-1,100,resnet34_imagenet_1_seed-1/ep100.pt,resnet34,ResNet,True,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_1_seed-1/ep100.pt
resnet34_imagenet_1_seed-2,100,resnet34_imagenet_1_seed-2/ep100.pt,resnet34,ResNet,True,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_1_seed-2/ep100.pt
resnet34_imagenet_300_seed-0,1,resnet34_imagenet_300_seed-0/ep1.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_300_seed-0/ep1.pt
resnet34_imagenet_300_seed-0,10,resnet34_imagenet_300_seed-0/ep10.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_300_seed-0/ep10.pt
resnet34_imagenet_300_seed-0,100,resnet34_imagenet_300_seed-0/ep100.pt,resnet34,ResNet,True,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_300_seed-0/ep100.pt
resnet34_imagenet_300_seed-0,15,resnet34_imagenet_300_seed-0/ep15.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_300_seed-0/ep15.pt
resnet34_imagenet_300_seed-0,2,resnet34_imagenet_300_seed-0/ep2.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_300_seed-0/ep2.pt
resnet34_imagenet_300_seed-0,20,resnet34_imagenet_300_seed-0/ep20.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_300_seed-0/ep20.pt
resnet34_imagenet_300_seed-0,25,resnet34_imagenet_300_seed-0/ep25.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_300_seed-0/ep25.pt
resnet34_imagenet_300_seed-0,3,resnet34_imagenet_300_seed-0/ep3.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_300_seed-0/ep3.pt
resnet34_imagenet_300_seed-0,30,resnet34_imagenet_300_seed-0/ep30.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_300_seed-0/ep30.pt
resnet34_imagenet_300_seed-0,35,resnet34_imagenet_300_seed-0/ep35.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_300_seed-0/ep35.pt
resnet34_imagenet_300_seed-0,4,resnet34_imagenet_300_seed-0/ep4.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_300_seed-0/ep4.pt
resnet34_imagenet_300_seed-0,40,resnet34_imagenet_300_seed-0/ep40.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_300_seed-0/ep40.pt
resnet34_imagenet_300_seed-0,45,resnet34_imagenet_300_seed-0/ep45.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_300_seed-0/ep45.pt
resnet34_imagenet_300_seed-0,5,resnet34_imagenet_300_seed-0/ep5.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_300_seed-0/ep5.pt
resnet34_imagenet_300_seed-0,50,resnet34_imagenet_300_seed-0/ep50.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_300_seed-0/ep50.pt
resnet34_imagenet_300_seed-0,55,resnet34_imagenet_300_seed-0/ep55.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_300_seed-0/ep55.pt
resnet34_imagenet_300_seed-0,6,resnet34_imagenet_300_seed-0/ep6.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_300_seed-0/ep6.pt
resnet34_imagenet_300_seed-0,60,resnet34_imagenet_300_seed-0/ep60.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_300_seed-0/ep60.pt
resnet34_imagenet_300_seed-0,65,resnet34_imagenet_300_seed-0/ep65.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_300_seed-0/ep65.pt
resnet34_imagenet_300_seed-0,7,resnet34_imagenet_300_seed-0/ep7.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_300_seed-0/ep7.pt
resnet34_imagenet_300_seed-0,70,resnet34_imagenet_300_seed-0/ep70.pt,resnet34,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet34_imagenet_300_seed-0/ep70.pt
